flowID,std,avg_flow,dif_flowID_dayWeek,dif_flowID_dayWeek_hourDay,sig_dif_flowID_dayWeek,sig_dif_flowID_dayWeek_hourDay,dateID
1,66.7333000332917,108,244.52931966749,13.5847782722111,311.262619700782,80.3180783055029,362
1,29.683009973402,74.5945945945946,277.934725072896,12.9386826655569,307.617735046298,42.6216926389589,365
1,41.1596604342021,77.6470588235294,274.882260843961,-0.671494303050366,316.041921278163,40.4881661311518,368
1,28.8926047405846,70,282.52931966749,8.10560492139439,311.421924408075,36.998209661979,371
1,36.1677772071786,85.945945945946,266.583373721544,7.22751116133469,302.751150928723,43.3952883685133,374
1,101.887947501919,164.307692307692,188.221627359798,-7.26147935659617,290.109574861717,94.6264681453231,377
1,207.982516747748,337.2,15.3293196674904,-28.8844573067013,223.311836415238,179.098059441047,380
1,362.28650624201,708.5,-355.97068033251,-8.02095362264856,6.31582590950046,354.265552619362,383
1,403.242842361729,915.5,-562.97068033251,-30.8079253672785,-159.72783797078,372.434916994451,386
1,254.733621770086,524.36974789916,-171.840428231669,7.04743069415986,82.8931935384171,261.781052464246,389
1,307.647968833329,480,-127.47068033251,-10.1896228030454,180.177288500819,297.458346030283,392
1,304.148362041861,496.709677419355,-144.180357751864,-23.8136296049651,159.968004289996,280.334732436895,395
1,232.771919808084,426.315789473684,-73.7864698061939,38.4884354154796,158.98545000189,271.260355223564,398
1,342.589646439681,487.567567567568,-135.038247900077,9.60853655226134,207.551398539604,352.198182991943,401
1,280.164965709809,514.736842105263,-162.207522437773,-12.448484809772,117.957443272036,267.716480900037,404
1,301.983715548096,528.205128205128,-175.675808537638,4.33512084207405,126.307907010458,306.31883639017,407
1,374.666206582793,565,-212.47068033251,-42.7962983555285,162.195526250283,331.869908227265,410
1,283.033504380259,510.265486725664,-157.736167058173,-32.4011058417262,125.297337322085,250.632398538533,413
1,221.134996097081,370.434782608696,-17.9054629412053,-21.205039380668,203.229533155875,199.929956716413,416
1,179.172545281918,298.378378378378,54.150941289112,-23.2146182973739,233.32348657103,155.957926984544,419
1,190.975555624428,279.81308411215,72.7162355553409,-16.0717090531575,263.691791179769,174.90384657127,422
1,150.234539652591,251.067961165049,101.461358502442,-18.6222010274487,251.695898155033,131.612338625142,425
1,143.311556572354,225.842696629214,126.686623038277,-8.18141056270326,269.998179610631,135.130146009651,428
1,98.1912089421121,144.8,207.72931966749,-1.24443277310925,305.920528609602,96.9467761690029,431
2,44.7698774482351,90.4477611940299,260.207534843618,5.10078911744797,304.977412291853,49.870666565683,362
2,48.1504610461281,92.8571428571429,257.798153180505,-12.7948109476349,305.948614226634,35.3556500984933,365
2,24,64.8,285.855296037648,4.8829107400536,309.855296037648,28.8829107400536,368
2,15.4919333848297,64,286.655296037648,-0.818483915305251,302.147229422478,14.6734494695244,371
2,12.7920429813366,62.7272727272727,287.928023310375,1.59587803500848,300.720066291712,14.3879210163451,374
2,39.3589750865114,81.4285714285714,269.226724609077,-1.31661784948584,308.585699695588,38.0423572370256,377
2,160.494753718624,211.084337349398,139.570958688251,-24.9324924426514,300.065712406875,135.562261275973,380
2,281.390802953216,391.636363636364,-40.9810675987154,-21.8011471664892,240.4097353545,259.589655786727,383
2,290.414936566347,489.72972972973,-139.074433692082,-21.0748642511337,151.340502874265,269.340072315213,386
2,193.427727366802,360,-9.34470396235179,20.4823128995732,184.08302340445,213.910040266375,389
2,269.856777592061,453.40206185567,-102.746765818022,-29.9930194123645,167.110011774039,239.863758179697,392
2,356.60703960152,519.564516129032,-168.909220091384,-41.1750789035297,187.697819510136,315.43196069799,395
2,216.195944686425,433.565217391304,-82.9099213536562,33.8267796649194,133.286023332769,250.022724351345,398
2,411.540125291902,556.483516483517,-205.828220445868,-53.124979515778,205.711904846034,358.415145776125,401
2,304.392552889893,557.142857142857,-206.487561105209,-6.41231806772851,97.904991784684,297.980234822164,404
2,396.526155396774,661.132075471698,-310.47677943405,-48.7305562890526,86.0493759627241,347.795599107721,407
2,493.849612680918,799.148936170213,-448.493640132565,-76.5715605393157,45.3559725483533,417.278052141602,410
2,358.613522013483,826.551724137931,-475.896428100283,-1.2774412419617,-117.2829060868,357.336080771521,413
2,380.684226629567,682.83185840708,-332.176562369431,43.6239640398933,48.5076642601352,424.30819066946,416
2,188.810867475001,409.830508474576,-59.1752124369281,-17.5205081637754,129.635655038073,171.290359311225,419
2,147.173338122803,290.420168067227,60.2351279704213,5.65488443726406,207.408466093224,152.828222560067,422
2,131.468172227655,215.892857142857,134.762438894791,17.6512647845731,266.230611122446,149.119437012228,425
2,105.667638363001,182.803738317757,167.851557719891,5.35197850909316,273.519196082892,111.019616872094,428
2,77.0523389460887,119.230769230769,231.424526806879,18.388238036941,308.476865752968,95.4405769830296,431
3,65.003496409459,106.909090909091,218.113773829759,5.22921790963083,283.117270239218,70.2327143190898,362
3,21.2501280996344,68.5714285714286,256.451436167421,14.8856640333809,277.701564267055,36.1357921330153,365
3,22.4780594779607,69.4736842105263,255.549180528323,3.23952048957331,278.027240006284,25.717579967534,368
3,27.1406592516723,76.1538461538462,248.869018585003,0.395096277083852,276.009677836676,27.5357555287561,371
3,32.8172940675487,82.2857142857143,242.737150453135,6.27242552068456,275.554444520684,39.0897195882333,374
3,88.107966147393,143.013698630137,182.009166108713,3.84253425093729,270.117132256106,91.9505003983303,377
3,218.921324661972,332.783505154639,-7.76064041578957,-34.3078120429224,211.160684246183,184.61351261905,380
3,421.225410774234,703.826086956522,-378.803222217672,-32.2383447459192,42.422188556562,388.987066028315,383
3,419.662854615736,864.310344827586,-539.287480088737,-19.777313396351,-119.624625473001,399.885541219385,386
3,280.330547356559,488.067226890756,-163.044362151907,16.6748971496065,117.286185204652,297.005444506165,389
3,350.402566718462,448.453608247423,-123.430743508573,-3.33584311353599,226.971823209889,347.066723604926,392
3,360.361624034399,428.377016129032,-103.354151390183,-1.25896919615343,257.007472644216,359.102654838246,395
3,200.920660881633,366.428571428571,-41.4057066897219,44.2015084087669,159.514954191911,245.122169290399,398
3,391.181101152355,489.069767441861,-164.046902703011,-45.2905350744439,227.134198449344,345.890566077911,401
3,269.271466372077,435.818181818182,-110.795317079332,2.09970626857813,158.476149292745,271.371172640655,404
3,266.790769009519,474.545454545455,-149.522589806605,-14.0168679940771,117.268179202914,252.773901015442,407
3,347.445565596442,536.25,-211.22713526115,-63.7705640981411,136.218430335292,283.675001498301,410
3,331.229654638817,451.666666666667,-126.643801927817,-23.4594409413683,204.585852710999,307.770213697448,413
3,254.545399708032,353.529411764706,-28.5065470258563,-17.1414315441706,226.038852682176,237.403968163862,416
3,179.077161780264,245.046728971963,79.976135766887,1.38051119153499,259.053297547151,180.457672971799,419
3,176.29540133613,246.990291262136,78.0325734767137,-17.893292471965,254.327974812844,158.402108864165,422
3,154.48279860533,226.060606060606,98.9622586782435,-6.99540448171271,253.445057283574,147.487394123618,425
3,126.02349117075,211.011235955056,114.011628783793,-5.59265935038053,240.035119954544,120.43083182037,428
3,86.5516442520673,152.112676056338,172.910188682512,-13.348692254487,259.461832934579,73.2029519975804,431
4,63.483767053045,106.666666666667,240.620189395173,-3.41170715793783,304.103956448218,60.0720598951072,362
4,44.743169529127,90.7317073170732,256.555148744766,-5.0354251269823,301.298318273893,39.7077444021447,365
4,26.9056321887864,67.5,279.78685606184,5.33076998915509,306.692488250626,32.2364021779415,368
4,19.4028500029066,66.6666666666667,280.620189395173,1.15316700843016,300.02303939808,20.5560170113368,371
4,12.2474487139159,62.5,284.78685606184,5.3647855903495,297.034304775756,17.6122343042654,374
4,40.6485878267338,93,254.28685606184,0.0133322231098276,294.935443888573,40.6619200498437,377
4,151.133446600409,227.472527472527,119.814328589312,1.35751329531672,270.947775189721,152.490959895726,380
4,225.581476749577,396.923076923077,-49.6362208612373,-1.13053926023849,175.94525588834,224.450937489338,383
4,249.309922918809,477.435897435897,-130.149041374058,5.08071574443255,119.160881544751,254.390638663242,386
4,184.255700096808,380.526315789474,-33.2394597276341,3.48509040817709,151.016240369174,187.740790504985,389
4,207.927490566167,401.848739495798,-54.5618834339587,-8.07514030256522,153.365607132208,199.852350263602,392
4,240.196753192017,429.331896551724,-82.0450404898845,-13.1683301811564,158.151712702133,227.028423010861,395
4,222.828216763527,447.226890756303,-99.9400346944629,-14.5200149025127,122.888182069064,208.308201861014,398
4,235.038865649528,466.034482758621,-118.747626696781,0.0143099905070017,116.291238952747,235.053175640035,401
4,248.677136669995,561.025641025641,-213.738784963801,-21.0100444349839,34.9383517061934,227.667092235011,404
4,276.927469799245,599.5,-252.21314393816,-20.2918615722151,24.7143258610847,256.63560822703,407
4,294.10927433862,730.769230769231,-383.482374707391,-11.7352520027434,-89.3731003687715,282.374022335876,410
4,316.046558732027,837.413793103448,-490.126937041609,12.7035434863601,-174.080378309581,328.750102218387,413
